policy_id,title,organization,no_upload_group,reason_group_ko,detailed_reason_ko,risk_if_uploaded_ko,next_action_ko,recommended_action,old_amount_manwon,old_amount_actual,new_selected_amount_manwon,new_selected_type,new_roi_apply_method,candidate_count,candidate_summary,url
PBLN_000000000123700,[대구] 2026년 산업안전보건 원스톱 서비스 지원 공고,대구광역시,selected_candidate_missing,대표금액 없음,Gemini/규칙 검수 후에도 기업당/과제당 최대 지원금으로 볼 후보가 없음,총규모/조건/비현금 후보를 대표금액으로 오인할 위험,금액 업데이트 제외. 필요하면 수기검수로 근거 문장 직접 확인,no_representative_amount,1250.0,"최대 1,250만원",,,,5,"1250.0만원/equipment_usage_fee/recommend_only: 노후 시설개선 지원(기업당 최대 12,500,000원 지원) - 컨설팅 : 안전보건 전문가가 현장 순회 점검 및 유해ㆍ위험요인 발굴개선 등 영세사업장이 안전보건 관리 체계를 구축할 수 있도록 방문 || 1100.0만원/unknown/review: 시설개선 비용은 부가세를 포함하여 최대 1,100만 원까지 예산 편성 가능 || 1250.0만원/total_support_scale/review: 노후 시설개선 지원 氠瑢 2 세부 내용 지원금액 : 기업당 최대 12,500,000원 氠瑢 지원규모 컨설팅 시설개선 비용 기업당 지원금액 1 || 150.0만원/total_support_scale/review: 000원 氠瑢 지원규모 컨설팅 시설개선 비용 기업당 지원금액 1,500,000원 11 || 1100.0만원/unknown/review: 000원 11,000,000원 *부가세 포함",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123700
PBLN_000000000123708,[경기] 2026년 공공의료원 AI진단보조기기 실증지원사업 참여기업 모집 공고,경기도,selected_candidate_missing,정책판단/대표 제외,"후보는 있으나 대부분 총규모, 조건금액, 비현금, 수수료 등 대표 제외 성격",업로드 기준이 정책 판단에 따라 달라져 자동 확정 불가,자동 업로드 제외. 정책상 보여줄 필요가 있으면 별도 타입으로 수기 결정,exclude_or_policy_decision,8000.0,"최대 8,000만원",,,,6,2000.0만원/consulting_fee/recommend_only: 연구소)가 경기도에 소재한 의료기기 업체 - 「중소기업기본법」 제2조에 따른 중소기업 - 식품의약품안전처의 인허가를 받은 AI진단보조기기를 생산한 기업 - 종합병원급 시장 진입이 가능한 국내 제품을 생산한 기업 ☞ 공공의료원에서 AI진단보조기기 사용자평가 레퍼런스를 제공하여 중소기업 제품 상용화 촉진(기업당 최대 20백만원) 지원 - 지원분야 : AI를 활용한 진단보조기기 || 8000.0만원/consulting_fee/recommend_only: 지원개요 □ 지원목적 : 공공의료원에서 AI진단보조기기 사용자평가 레퍼런스를 제공하여 중소기업 제품 상용화 촉진 □ 지원규모 : 총 80백만원 [4개사 지원 || 2000.0만원/total_support_scale/review: 기업당 최대 20백만원] ◦ 과제 규모에 따라 기업당 지원규모는 변경될 수 있음 ◦ 본 사업은 공공의료 인프라 구축 및 검증을 지원하는 사업으로 || 8000.0만원/consulting_fee/recommend_only: 2026년 6월 25일 경기도지사 경기도의료원장 <> □ 지원목적 : 공공의료원에서 AI진단보조기기 사용자평가 레퍼런스를 제공하여 중소기업 제품 상용화 촉진 □ 지원규모 : 총 80백만원 [4개사 지원 || 2000.0만원/total_support_scale/review: 기업당 최대 20백만원] ◦ 과제 규모에 따라 기업당 지원규모는 변경될 수 있음 ◦ 본 사업은 공공의료 인프라 구축 및 검증을 지원하는 사업으로 || ... 후보 1개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123708
PBLN_000000000123718,[전남광주] 2026년 2차 중소기업 맞춤형 성장지원(컨설팅) 참여기업 모집 기간 연장 공고,전남광주통합특별시,selected_candidate_missing,대표금액 없음,Gemini/규칙 검수 후에도 기업당/과제당 최대 지원금으로 볼 후보가 없음,총규모/조건/비현금 후보를 대표금액으로 오인할 위험,금액 업데이트 제외. 필요하면 수기검수로 근거 문장 직접 확인,no_representative_amount,350.0,최대 350만원,,,,6,350.0만원/consulting_fee/recommend_only: 사업 참여가 제한될 수 있음 ◦ 지원한도 : 기업당 최대 1건(개) 과제(3.5백만원/건) ◦ 지원절차 : 신청서 제출 및 선정평가 후 컨설팅 지원 氠瑢 신청서 제출 지원기업 선정 컨설팅 수행 결과보고 수당 지급 컨설팅 신청서 || 350.0만원/consulting_fee/recommend_only: 첫 번째 및 마지막 컨설팅은 대면 컨설팅으로 진행필요) 컨설팅 기간 - 지원결정일로부터 2026년 11월 30일까지 지급 한도액 - 과제별 3.5백만원(부가세 포함) || 0.0만원/unknown/review: 타기관 R&D선정(사업비00백만원) 등 || 350.0만원/consulting_fee/recommend_only: 사업 참여가 제한될 수 있음 ◦ 지원한도 : 기업당 최대 1건(개) 과제(3.5백만원/건) ◦ 지원절차 : 신청서 제출 및 선정평가 후 컨설팅 지원신청서 제출지원기업 선정컨설팅 수행결과보고수당 지급컨설팅 신청서 및 계획안 제출▶ || 350.0만원/consulting_fee/recommend_only: 첫 번째 및 마지막 컨설팅은 대면 컨설팅으로 진행필요) 컨설팅 기간 - 지원결정일로부터 2026년 11월 30일까지지급 한도액 - 과제별 3.5백만원(부가세 포함) || ... 후보 1개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123718
PBLN_000000000123747,2026년 디지털전환 혁신기업 기획지원 사업 (컨설팅 참여기업(관)) 모집,경상북도,selected_candidate_missing,정책판단/대표 제외,"후보는 있으나 대부분 총규모, 조건금액, 비현금, 수수료 등 대표 제외 성격",업로드 기준이 정책 판단에 따라 달라져 자동 확정 불가,자동 업로드 제외. 정책상 보여줄 필요가 있으면 별도 타입으로 수기 결정,exclude_or_policy_decision,150.0,최대 150만원,,,,2,150.0만원/consulting_fee/recommend_only: 연 구 소 중 하 나 이 상 이 설 립 되 어 있 어 야 함 □ 지원내용 - 컨설팅 참여기업(관) : 총 2개사 내외 * 지원규모는 상황에 따라 변경될 수 있음 - 지원규모 : 150만원 내외 - 주관기업에서 제안한 AI(AX전환)기술 기반으로 한 기획과제와 관련하여 전문컨설팅 기업인 컨설팅 참여기업(관)*과의 컨소시엄 운영을 || None만원/support_ratio/ratio_cap: 2026년 디지털전환 혁신기업 기획지원 사업 (컨설팅 참여기업(관)) 모집 경상북도 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회의실 정책정,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123747
PBLN_000000000123771,[강원] 2026년 3차 지식재산 긴급지원 모집 공고,강원특별자치도,non_cash_only,비현금/수수료/컨설팅성,후보가 현금 보조금이 아니라 인증/시험/컨설팅/장비활용/수수료 계열,현금지원금처럼 차감하면 ROI가 과대 계산될 위험,ROI 직접 차감 대신 추천/참고 정보로만 사용,recommend_only_or_exclude,2000.0,"최대 2,000만원",,,,1,"2000.0만원/consulting_fee/recommend_only: 양양군 ☞ 기업당 2,000만 원 이내 지원 - 지식재산 전문가의 IP현안 진단을 통해 컨설턴트 직접컨설팅을 제공하고",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123771
PBLN_000000000123783,[전남광주] 첨단 스마트그린 AX실증산단 구축사업 제조경쟁력 강화를 위한 기업AX 실증지원 공고,전남광주통합특별시,selected_candidate_missing,대표금액 없음,Gemini/규칙 검수 후에도 기업당/과제당 최대 지원금으로 볼 후보가 없음,총규모/조건/비현금 후보를 대표금액으로 오인할 위험,금액 업데이트 제외. 필요하면 수기검수로 근거 문장 직접 확인,no_representative_amount,0.0,최대 0만원,,,,9,3000.0만원/unknown/review: 3천만원(부가가치세 포함) 이상 외주 용역의 경우 협약(연차협약 포함)시 사업계획서에 해당 용역의 내역 및 금액을 명시한 양식을 제출하여야 함 || 3.0만원/unknown/review: 등 일부 항목에 대해 수행기관 자체 기준이 마련된 경우에는 이를 준용하여 산정(자체 기준이 없는 경우 1인당 3만원 한도 적용) - 세미나 개최비는 과제 수행 관련 세미나 개최 필요성이 있을 경우에 한하여 산정하며 || 1.0만원/unknown/review: 식비는 1식 1만원 한도내에서 산정함 - 자체 여비기준이 있음에도 불구하고 과제 수행을 위해 별도로 정한 국내외 출장여비 기준에 따라 산정 불가 - 과제 수행과 || 0.8만원/education_fee/recommend_only: 자체규정이 마련되지 않은 경우 1인 8천원을 한도로 함 - 교육 || 3.0만원/fee/review: 조정 또는 추진과정에 대한 자문이나 관리비용에 대한 종합사업관리비는 외부기관과의 계약단가를 적용하여 산정 ㅇ 연구활동비 사용 시 기준 및 범위는 수행기관 자체규정에 따라 실제 필요한 비용을 계상하되 자체 규정이 마련되지 않은 경우 아래 한도 적용 - 회의비 : 1인당 3만원 - 출장식대 : 1식당 1만원 - 야근(특근)식대 : 1식당 8천원 ㅇ (그 밖의 비용) 과제와 직접 관련된 위탁정산 || ... 후보 4개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123783
SMARTFACTORY:2025-N-0211:1,2026년 제조DX멘토단 활용지원사업 통합공고,스마트공장 사업관리시스템,selected_candidate_missing,대표금액 없음,Gemini/규칙 검수 후에도 기업당/과제당 최대 지원금으로 볼 후보가 없음,총규모/조건/비현금 후보를 대표금액으로 오인할 위험,금액 업데이트 제외. 필요하면 수기검수로 근거 문장 직접 확인,no_representative_amount,,지원금 확인 필요,,,,13,"862000.0만원/total_support_scale/review: 구축 지도 및 운영 애로사항 해결지원 □ 지원규모 : 총 86.2억원 || 238.0만원/unknown/review: 선정 사전기획 3개월(8회) 500개사 내외 238만원 85% ‘26 || 476.0만원/unknown/review: 2월~수시 수시 AX기획 200개사 내외 476만원 구축지도 3개월(4회) 400개사 내외 119만원 최종 협약 후 2주 이내 사후관리 4개월 210개사 내외 최대 1 || 119.0만원/unknown/review: 2월~수시 수시 AX기획 200개사 내외 476만원 구축지도 3개월(4회) 400개사 내외 119만원 최종 협약 후 2주 이내 사후관리 4개월 210개사 내외 최대 1 || 1900.0만원/unknown/review: 2월~수시 수시 AX기획 200개사 내외 476만원 구축지도 3개월(4회) 400개사 내외 119만원 최종 협약 후 2주 이내 사후관리 4개월 210개사 내외 최대 1,900만원 50% ’26 || ... 후보 8개 추가",https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0211&pbancSn=1
SMARTFACTORY:2026-N-0010:1,2026년도 제조DX멘토단 활용지원(AX기획) 도입기업 모집 공고,스마트공장 사업관리시스템,selected_candidate_missing,대표금액 없음,Gemini/규칙 검수 후에도 기업당/과제당 최대 지원금으로 볼 후보가 없음,총규모/조건/비현금 후보를 대표금액으로 오인할 위험,금액 업데이트 제외. 필요하면 수기검수로 근거 문장 직접 확인,no_representative_amount,238.0,최대 238만원,,,,6,238.0만원/unknown/review: 선정 사전기획 3개월(8회) 500개사 내외 238만원 85% ‘26 || 476.0만원/unknown/review: 2월~수시 수시 AX기획 200개사 내외 476만원 □ 신청 자격 ◦ 국내 제조기업 중「중소기업기본법」에 따른 중소기업 및 「중견기업 성장촉진 및 경쟁력 강화에 관한 특별법」에 따른 중견기업 - || 238.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 500개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 氠瑢 구 분 지원방법 지원기간 사업비(분담비율) 정부지원(85%) 민간부담(15%) 사전기획 DX멘토단 1인 x 8회 최대 3개월 238만원 42만원 □ 신청기간 ◦ 2026년 2월 2일(월) ~ 예산 소진시 □ 신청방법 ◦ 스마트공장 사업관리시스템(smar || 42.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 500개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 氠瑢 구 분 지원방법 지원기간 사업비(분담비율) 정부지원(85%) 민간부담(15%) 사전기획 DX멘토단 1인 x 8회 최대 3개월 238만원 42만원 □ 신청기간 ◦ 2026년 2월 2일(월) ~ 예산 소진시 □ 신청방법 ◦ 스마트공장 사업관리시스템(smar || 476.0만원/unknown/review: DX 멘토단 2인 x 8회 최대 3개월 476만원 84만원 □ 신청기간 ◦ 2026년 2월 2일(월) ~ 예산 소진시 □ 신청방법 ◦ 스마트공장 사업관리시스템(smart-factory || ... 후보 1개 추가,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0010&pbancSn=1
SMARTFACTORY:2026-N-0011:1,2026년도 제조DX멘토단 활용지원(사전기획) 도입기업 모집 공고,스마트공장 사업관리시스템,selected_candidate_missing,대표금액 없음,Gemini/규칙 검수 후에도 기업당/과제당 최대 지원금으로 볼 후보가 없음,총규모/조건/비현금 후보를 대표금액으로 오인할 위험,금액 업데이트 제외. 필요하면 수기검수로 근거 문장 직접 확인,no_representative_amount,,,,,,6,238.0만원/unknown/review: 선정 사전기획 3개월(8회) 500개사 내외 238만원 85% ‘26 || 476.0만원/unknown/review: 2월~수시 수시 AX기획 200개사 내외 476만원 □ 신청 자격 ◦ 국내 제조기업 중「중소기업기본법」에 따른 중소기업 및 「중견기업 성장촉진 및 경쟁력 강화에 관한 특별법」에 따른 중견기업 - || 238.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 500개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 氠瑢 구 분 지원방법 지원기간 사업비(분담비율) 정부지원(85%) 민간부담(15%) 사전기획 DX멘토단 1인 x 8회 최대 3개월 238만원 42만원 □ 신청기간 ◦ 2026년 2월 2일(월) ~ 예산 소진시 □ 신청방법 ◦ 스마트공장 사업관리시스템(smar || 42.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 500개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 氠瑢 구 분 지원방법 지원기간 사업비(분담비율) 정부지원(85%) 민간부담(15%) 사전기획 DX멘토단 1인 x 8회 최대 3개월 238만원 42만원 □ 신청기간 ◦ 2026년 2월 2일(월) ~ 예산 소진시 □ 신청방법 ◦ 스마트공장 사업관리시스템(smar || 476.0만원/unknown/review: DX 멘토단 2인 x 8회 최대 3개월 476만원 84만원 □ 신청기간 ◦ 2026년 2월 2일(월) ~ 예산 소진시 □ 신청방법 ◦ 스마트공장 사업관리시스템(smart-factory || ... 후보 1개 추가,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0011&pbancSn=1
SMARTFACTORY:2026-N-0071:1,[경북] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,selected_candidate_missing,정책판단/대표 제외,"후보는 있으나 대부분 총규모, 조건금액, 비현금, 수수료 등 대표 제외 성격",업로드 기준이 정책 판단에 따라 달라져 자동 확정 불가,자동 업로드 제외. 정책상 보여줄 필요가 있으면 별도 타입으로 수기 결정,exclude_or_policy_decision,21.0,최대 21만원,,,,4,"119.0만원/total_support_scale/review: 구축 지도 및 운영 애로사항 해결지원 氠瑢 구분 지원기간 지원규모 지원한도 지원비중 접수 평가선정 구축 지도 3개월(4회) 400개사 내외 119만원 85% 최종 협약 후 2주 이내 수시 □ 신청 자격 ◦ 국내 제조기업 중「중소기업기본법」에 따른 중소기업 및 「중견기업 성장촉진 및 경쟁력 강 || 119.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 400개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 氠瑢 구 분 지원방법 지원기간 사업비(분담비율) 정부지원 민간부담 구축 지도 DX멘토단 1인 x 4회 최대 3개월 119만원(85%) 21만원(15%) * VAT미포함 □ 신청기간 ◦ 선도형 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내 □ 신청방 || 21.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 400개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 氠瑢 구 분 지원방법 지원기간 사업비(분담비율) 정부지원 민간부담 구축 지도 DX멘토단 1인 x 4회 최대 3개월 119만원(85%) 21만원(15%) * VAT미포함 □ 신청기간 ◦ 선도형 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내 □ 신청방 || 119.0만원/self_funding/review: 원) 氠瑢 항 목 정부지원금(85%) 기업부담금(15%) 합 계 DX코칭단 수당 1,190,000원 210",https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0071&pbancSn=1
SMARTFACTORY:2026-N-0073:1,[충남] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,selected_candidate_missing,정책판단/대표 제외,"후보는 있으나 대부분 총규모, 조건금액, 비현금, 수수료 등 대표 제외 성격",업로드 기준이 정책 판단에 따라 달라져 자동 확정 불가,자동 업로드 제외. 정책상 보여줄 필요가 있으면 별도 타입으로 수기 결정,exclude_or_policy_decision,,,,,,4,"119.0만원/total_support_scale/review: 구축 지도 및 운영 애로사항 해결지원 氠瑢 구분 지원기간 지원규모 지원한도 지원비중 접수 평가선정 구축 지도 3개월(4회) 400개사 내외 119만원 85% 최종 협약 후 2주 이내 수시 □ 신청 자격 ◦ 국내 제조기업 중「중소기업기본법」에 따른 중소기업 및 「중견기업 성장촉진 및 경쟁력 강 || 119.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 400개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 氠瑢 구 분 지원방법 지원기간 사업비(분담비율) 정부지원 민간부담 구축 지도 DX멘토단 1인 x 4회 최대 3개월 119만원(85%) 21만원(15%) * VAT미포함 □ 신청기간 ◦ 선도형 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내 □ 신청방 || 21.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 400개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 氠瑢 구 분 지원방법 지원기간 사업비(분담비율) 정부지원 민간부담 구축 지도 DX멘토단 1인 x 4회 최대 3개월 119만원(85%) 21만원(15%) * VAT미포함 □ 신청기간 ◦ 선도형 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내 □ 신청방 || 119.0만원/self_funding/review: 원) 氠瑢 항 목 정부지원금(85%) 기업부담금(15%) 합 계 DX코칭단 수당 1,190,000원 210",https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0073&pbancSn=1
SMARTFACTORY:2026-N-0074:1,[대구] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,selected_candidate_missing,정책판단/대표 제외,"후보는 있으나 대부분 총규모, 조건금액, 비현금, 수수료 등 대표 제외 성격",업로드 기준이 정책 판단에 따라 달라져 자동 확정 불가,자동 업로드 제외. 정책상 보여줄 필요가 있으면 별도 타입으로 수기 결정,exclude_or_policy_decision,21.0,최대 21만원,,,,4,"119.0만원/total_support_scale/review: 구축 지도 및 운영 애로사항 해결지원 구분 지원기간 지원규모 지원한도 지원비중 접수 평가선정 구축 지도 3개월(4회) 400개사 내외 119만원 85% 최종 협약 후 2주 이내 수시 □ 신청 자격 ◦ 국내 제조기업 중「중소기업기본법」에 따른 중소기업 및 「중견기업 성장촉진 및 경쟁력 강 || 119.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 400개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 구 분 지원방법 지원기간 사업비(분담비율) 정부지원 민간부담 구축 지도 DX멘토단 1인 x 4회 최대 3개월 119만원(85%) 21만원(15%) * VAT미포함 □ 신청기간 ◦ 선도형 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내 □ 신청방법 ◦ || 21.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 400개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 구 분 지원방법 지원기간 사업비(분담비율) 정부지원 민간부담 구축 지도 DX멘토단 1인 x 4회 최대 3개월 119만원(85%) 21만원(15%) * VAT미포함 □ 신청기간 ◦ 선도형 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내 □ 신청방법 ◦ || 119.0만원/self_funding/review: 원) 氠瑢 항 목 정부지원금(85%) 기업부담금(15%) 합 계 DX코칭단 수당 1,190,000원 210",https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0074&pbancSn=1
SMARTFACTORY:2026-N-0075:1,[경남]2026년 제조DX멘토단 활용지원(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,selected_candidate_missing,정책판단/대표 제외,"후보는 있으나 대부분 총규모, 조건금액, 비현금, 수수료 등 대표 제외 성격",업로드 기준이 정책 판단에 따라 달라져 자동 확정 불가,자동 업로드 제외. 정책상 보여줄 필요가 있으면 별도 타입으로 수기 결정,exclude_or_policy_decision,21.0,최대 21만원,,,,4,"119.0만원/total_support_scale/review: 구축 지도 및 운영 애로사항 해결지원 구분 지원기간 지원규모 지원한도 지원비중 접수 평가선정 구축 지도 3개월(4회) 400개사 내외 119만원 85% 최종 협약 후 2주 이내 수시 □ 신청 자격 ◦ 국내 제조기업 중「중소기업기본법」에 따른 중소기업 및 「중견기업 성장촉진 및 경쟁력 강 || 119.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 400개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 구 분 지원방법 지원기간 사업비(분담비율) 정부지원 민간부담 구축 지도 DX멘토단 1인 x 4회 최대 3개월 119만원(85%) 21만원(15%) * VAT미포함 □ 신청기간 ◦ 선도형 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내 □ 신청방법 ◦ || 21.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 400개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 구 분 지원방법 지원기간 사업비(분담비율) 정부지원 민간부담 구축 지도 DX멘토단 1인 x 4회 최대 3개월 119만원(85%) 21만원(15%) * VAT미포함 □ 신청기간 ◦ 선도형 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내 □ 신청방법 ◦ || 119.0만원/self_funding/review: 원) 氠瑢 항 목 정부지원금(85%) 기업부담금(15%) 합 계 DX코칭단 수당 1,190,000원 210",https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0075&pbancSn=1
SMARTFACTORY:2026-N-0085:1,[경기북부]2026년 제조DX멘토단 활용지원(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,selected_candidate_missing,정책판단/대표 제외,"후보는 있으나 대부분 총규모, 조건금액, 비현금, 수수료 등 대표 제외 성격",업로드 기준이 정책 판단에 따라 달라져 자동 확정 불가,자동 업로드 제외. 정책상 보여줄 필요가 있으면 별도 타입으로 수기 결정,exclude_or_policy_decision,21.0,최대 21만원,,,,4,"119.0만원/self_funding/review: 원) 氠瑢 항 목 정부지원금(85%) 기업부담금(15%) 합 계 DX코칭단 수당 1,190,000원 210 || 119.0만원/total_support_scale/review: 구축 지도 및 운영 애로사항 해결지원 氠瑢 구분 지원기간 지원규모 지원한도 지원비중 접수 평가선정 구축 지도 3개월(4회) 400개사 내외 119만원 85% 최종 협약 후 2주 이내 수시 □ 신청 자격 ◦ 국내 제조기업 중「중소기업기본법」에 따른 중소기업 및 「중견기업 성장촉진 및 경쟁력 강 || 119.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 400개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 氠瑢 구 분 지원방법 지원기간 사업비(분담비율) 정부지원 민간부담 구축 지도 DX멘토단 1인 x 4회 최대 3개월 119만원(85%) 21만원(15%) * VAT미포함 □ 신청기간 ◦ 선도형 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내 □ 신청방 || 21.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 400개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 氠瑢 구 분 지원방법 지원기간 사업비(분담비율) 정부지원 민간부담 구축 지도 DX멘토단 1인 x 4회 최대 3개월 119만원(85%) 21만원(15%) * VAT미포함 □ 신청기간 ◦ 선도형 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내 □ 신청방",https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0085&pbancSn=1
SMARTFACTORY:2026-N-0104:1,2026 제조DX멘토 활용지원 구축지도 도입기업 모집,스마트공장 사업관리시스템,selected_candidate_missing,대표금액 없음,Gemini/규칙 검수 후에도 기업당/과제당 최대 지원금으로 볼 후보가 없음,총규모/조건/비현금 후보를 대표금액으로 오인할 위험,금액 업데이트 제외. 필요하면 수기검수로 근거 문장 직접 확인,no_representative_amount,21.0,최대 21만원,,,,4,862000.0만원/total_support_scale/review: 구축 지도 및 운영 애로사항 해결지원□지원규모 : 총 86.2억원 || 119.0만원/unknown/review: 선정구축지도3개월(4회)400개사 내외119만원85%최종 협약 후 2주 이내수시□신청 자격◦국내 제조기업 중「중소기업기본법」에 따른 중소기업 및 「중견기업성장촉진 및 경쟁력 강화에 관한 특별 || 119.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등□지원 규모 및 조건◦(지원규모)400개사 내외 (전국)◦(지원조건)총 사업비의 85%지원구 분지원방법지원기간사업비(분담비율)정부지원(85%)민간부담(15%)구축지도DX멘토단 1인 x 4회최대 3개월119만원21만원□ 신청기간◦대전 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내□ 신청방법◦스마트공장 사업관리시스템(smart-factory || 21.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등□지원 규모 및 조건◦(지원규모)400개사 내외 (전국)◦(지원조건)총 사업비의 85%지원구 분지원방법지원기간사업비(분담비율)정부지원(85%)민간부담(15%)구축지도DX멘토단 1인 x 4회최대 3개월119만원21만원□ 신청기간◦대전 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내□ 신청방법◦스마트공장 사업관리시스템(smart-factory,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0104&pbancSn=1
