policy_id,title,organization,fetch_status,source_kind,decision,decision_reasons,decision_reasons_ko,comparison_reasons,old_amount_manwon,old_amount_type,old_roi_apply_method,candidate_count,new_selected_amount_manwon,new_selected_type,new_roi_apply_method,new_support_ratio,detail_text_length,attachment_text_length,fetch_error,url
PBLN_000000000121417,[대구] 2026년 디지털전환 현장캠퍼스 지원대상 기업 모집 공고,대구광역시,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,,2000.0,support_amount,subtract,12,2000.0,support_amount,subtract,1.0,2262,12859,붙임1.+디지털전환+현장캠퍼스+2026년도+지원대상+기업+모집+공고문+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%841.+%EB%94%94%EC%A7%80%ED%84%B8%EC%A0%84%ED%99%98+%ED%98%84%EC%9E%A5%EC%BA%A0%ED%8D%BC%EC%8A%A4+2026%EB%85%84%EB%8F%84+%EC%A7%80%EC%9B%90%EB%8C%80%EC%83%81+%EA%B8%B0%EC%97%85+%EB%AA%A8%EC%A7%91+%EA%B3%B5%EA%B3%A0%EB%AC%B8+.pdf / 202604290948190770.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202604290948190770.pdf / 붙임2.+지원신청서+및+제출서식_맞춤+개발+프로젝트.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%842.+%EC%A7%80%EC%9B%90%EC%8B%A0%EC%B2%AD%EC%84%9C+%EB%B0%8F+%EC%A0%9C%EC%B6%9C%EC%84%9C%EC%8B%9D_%EB%A7%9E%EC%B6%A4+%EA%B0%9C%EB%B0%9C+%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8.hwp / 붙임3.+지원신청서+및+제출서식_개발지원+전문서비스.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%843.+%EC%A7%80%EC%9B%90%EC%8B%A0%EC%B2%AD%EC%84%9C+%EB%B0%8F+%EC%A0%9C%EC%B6%9C%EC%84%9C%EC%8B%9D_%EA%B0%9C%EB%B0%9C%EC%A7%80%EC%9B%90+%EC%A0%84%EB%AC%B8%EC%84%9C%EB%B9%84%EC%8A%A4.hwp / 202604290948080968.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202604290948080968.hwp / 202604290948090039.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202604290948090039.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121417
PBLN_000000000121424,[경북] 고령군 2026년 지역발전 우수기업 환경개선 사업 참가기업 모집 공고,경상북도,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,,1000.0,support_amount,subtract,9,1000.0,support_amount,subtract,0.7,2236,8243,[붙임1] 2026년 고령군 지역발전 우수기업 환경개선 사업 참가기업 모집 공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%841%5D%202026%EB%85%84%20%EA%B3%A0%EB%A0%B9%EA%B5%B0%20%EC%A7%80%EC%97%AD%EB%B0%9C%EC%A0%84%20%EC%9A%B0%EC%88%98%EA%B8%B0%EC%97%85%20%ED%99%98%EA%B2%BD%EA%B0%9C%EC%84%A0%20%EC%82%AC%EC%97%85%20%EC%B0%B8%EA%B0%80%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0.pdf / 202604291033400472.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202604291033400472.pdf / 202604291033460920.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202604291033460920.hwpx / [붙임2] 2026년 고령군 지역발전 우수기업 환경개선 사업 신청 서식.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%842%5D%202026%EB%85%84%20%EA%B3%A0%EB%A0%B9%EA%B5%B0%20%EC%A7%80%EC%97%AD%EB%B0%9C%EC%A0%84%20%EC%9A%B0%EC%88%98%EA%B8%B0%EC%97%85%20%ED%99%98%EA%B2%BD%EA%B0%9C%EC%84%A0%20%EC%82%AC%EC%97%85%20%EC%8B%A0%EC%B2%AD%20%EC%84%9C%EC%8B%9D.hwpx,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121424
PBLN_000000000121426,[대구] 2026년 BIT융합캠퍼스(의료ㆍ헬스ㆍ바이오) 지원사업 기업 모집 공고,대구광역시,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,type_changed:support_ratio->support_amount | roi_method_changed:ratio_cap->subtract,7500.0,support_ratio,ratio_cap,12,7500.0,support_amount,subtract,0.25,2561,26772,붙임1_『3-2+기업집적지+현장캠퍼스+운영』_BIT융합캠퍼스+2026년도+지원사업+기업+모집+공고문.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%841_%E3%80%8E3-2+%EA%B8%B0%EC%97%85%EC%A7%91%EC%A0%81%EC%A7%80+%ED%98%84%EC%9E%A5%EC%BA%A0%ED%8D%BC%EC%8A%A4+%EC%9A%B4%EC%98%81%E3%80%8F_BIT%EC%9C%B5%ED%95%A9%EC%BA%A0%ED%8D%BC%EC%8A%A4+2026%EB%85%84%EB%8F%84+%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85+%EA%B8%B0%EC%97%85+%EB%AA%A8%EC%A7%91+%EA%B3%B5%EA%B3%A0%EB%AC%B8.pdf / 붙임2_『3-2+기업집적지+현장캠퍼스+운영』_BIT융합캠퍼스+2026년도+BIT융합+프로젝트랩+지원신청서.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%842_%E3%80%8E3-2+%EA%B8%B0%EC%97%85%EC%A7%91%EC%A0%81%EC%A7%80+%ED%98%84%EC%9E%A5%EC%BA%A0%ED%8D%BC%EC%8A%A4+%EC%9A%B4%EC%98%81%E3%80%8F_BIT%EC%9C%B5%ED%95%A9%EC%BA%A0%ED%8D%BC%EC%8A%A4+2026%EB%85%84%EB%8F%84+BIT%EC%9C%B5%ED%95%A9+%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8%EB%9E%A9+%EC%A7%80%EC%9B%90%EC%8B%A0%EC%B2%AD%EC%84%9C.pdf / 202604291048070178.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202604291048070178.pdf / 202604291051390814.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202604291051390814.pdf / 붙임2_『3-2+기업집적지+현장캠퍼스+운영』_BIT융합캠퍼스+2026년도+BIT융합+프로젝트랩+지원신청서.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%842_%E3%80%8E3-2+%EA%B8%B0%EC%97%85%EC%A7%91%EC%A0%81%EC%A7%80+%ED%98%84%EC%9E%A5%EC%BA%A0%ED%8D%BC%EC%8A%A4+%EC%9A%B4%EC%98%81%E3%80%8F_BIT%EC%9C%B5%ED%95%A9%EC%BA%A0%ED%8D%BC%EC%8A%A4+2026%EB%85%84%EB%8F%84+BIT%EC%9C%B5%ED%95%A9+%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8%EB%9E%A9+%EC%A7%80%EC%9B%90%EC%8B%A0%EC%B2%AD%EC%84%9C.hwpx / 붙임3_『3-2+기업집적지+현장캠퍼스+운영』_BIT융합캠퍼스+2026년도+전문시설+활용+지원신청서.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%843_%E3%80%8E3-2+%EA%B8%B0%EC%97%85%EC%A7%91%EC%A0%81%EC%A7%80+%ED%98%84%EC%9E%A5%EC%BA%A0%ED%8D%BC%EC%8A%A4+%EC%9A%B4%EC%98%81%E3%80%8F_BIT%EC%9C%B5%ED%95%A9%EC%BA%A0%ED%8D%BC%EC%8A%A4+2026%EB%85%84%EB%8F%84+%EC%A0%84%EB%AC%B8%EC%8B%9C%EC%84%A4+%ED%99%9C%EC%9A%A9+%EC%A7%80%EC%9B%90%EC%8B%A0%EC%B2%AD%EC%84%9C.hwpx / 202604291050100667.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202604291050100667.hwpx / 202604291051390961.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202604291051390961.hwpx,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121426
PBLN_000000000121442,[인천] 2026년 소규모 제조업 중대재해 예방 안전조치 지원사업 참여기업 모집 공고,인천광역시,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,,250.0,support_amount,subtract,9,250.0,support_amount,subtract,,1817,9120,(붙임)2026 인천 소규모 제조업 중대재해 예방 안전조치 지원사업 모집 공고문 및 신청서식_260427.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EB%B6%99%EC%9E%84)2026%20%EC%9D%B8%EC%B2%9C%20%EC%86%8C%EA%B7%9C%EB%AA%A8%20%EC%A0%9C%EC%A1%B0%EC%97%85%20%EC%A4%91%EB%8C%80%EC%9E%AC%ED%95%B4%20%EC%98%88%EB%B0%A9%20%EC%95%88%EC%A0%84%EC%A1%B0%EC%B9%98%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0%EB%AC%B8%20%EB%B0%8F%20%EC%8B%A0%EC%B2%AD%EC%84%9C%EC%8B%9D_260427.hwp / 202604291342550157.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202604291342550157.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121442
PBLN_000000000121444,[경기] 군포시 2026년 품질경쟁력 강화 지원사업 참여기업 모집 공고,경기도,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,,300.0,support_amount,subtract,13,300.0,support_amount,subtract,0.8,2257,7801,1. 2026년 품질경쟁력 강화 지원사업 공고문.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/1.%202026%EB%85%84%20%ED%92%88%EC%A7%88%EA%B2%BD%EC%9F%81%EB%A0%A5%20%EA%B0%95%ED%99%94%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.pdf / 202604291401530717.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202604291401530717.pdf / 2. [군포산업진흥원] 품질경쟁력 강화 지원사업 신청서 양식.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2.%20%5B%EA%B5%B0%ED%8F%AC%EC%82%B0%EC%97%85%EC%A7%84%ED%9D%A5%EC%9B%90%5D%20%ED%92%88%EC%A7%88%EA%B2%BD%EC%9F%81%EB%A0%A5%20%EA%B0%95%ED%99%94%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EC%8B%A0%EC%B2%AD%EC%84%9C%20%EC%96%91%EC%8B%9D.hwp / 202604291401580429.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202604291401580429.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121444
PBLN_000000000121591,[충남] 2026년 수소상용차 부품 성능 검증 기반 구축 사업 장비활용 지원 수혜기업 상시 모집 공고,충청남도,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,,1000.0,support_amount,subtract,4,1000.0,support_amount,subtract,,2229,1974,1. (공고문)「2026년 수소상용차 부품 성능 검증 기반 구축」사업 장비활용 지원 수혜기업 모집(공고번호).pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/1.%20(%EA%B3%B5%EA%B3%A0%EB%AC%B8)%E3%80%8C2026%EB%85%84%20%EC%88%98%EC%86%8C%EC%83%81%EC%9A%A9%EC%B0%A8%20%EB%B6%80%ED%92%88%20%EC%84%B1%EB%8A%A5%20%EA%B2%80%EC%A6%9D%20%EA%B8%B0%EB%B0%98%20%EA%B5%AC%EC%B6%95%E3%80%8D%EC%82%AC%EC%97%85%20%EC%9E%A5%EB%B9%84%ED%99%9C%EC%9A%A9%20%EC%A7%80%EC%9B%90%20%EC%88%98%ED%98%9C%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91(%EA%B3%B5%EA%B3%A0%EB%B2%88%ED%98%B8).pdf / 202605041454320735.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605041454320735.pdf,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121591
PBLN_000000000121614,[전남광주] 2026년 스마트공장 지원계획 공고,중소벤처기업부,fetched,url,needs_review,selected_candidate_missing,금액 후보는 있으나 대표금액을 선택하지 못함,old_amount_without_new_selected_amount,80000.0,subsidy,subtract,12,,,,0.2,2290,3384,2026년광주광역시스마트공장지원계획공고문_260430.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C%EC%8A%A4%EB%A7%88%ED%8A%B8%EA%B3%B5%EC%9E%A5%EC%A7%80%EC%9B%90%EA%B3%84%ED%9A%8D%EA%B3%B5%EA%B3%A0%EB%AC%B8_260430.pdf / 202605061049160186.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605061049160186.pdf,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121614
PBLN_000000000121617,2026년 조달청 우수제품 지정계획 변경 공고,조달청,fetched,url,needs_review,candidate_missing,금액 후보 자체를 찾지 못함,,,unknown,recommend_only,0,,,,,1871,12056,2026년 우수제품 지정 계획 변경 공고(1차).hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EC%9A%B0%EC%88%98%EC%A0%9C%ED%92%88%20%EC%A7%80%EC%A0%95%20%EA%B3%84%ED%9A%8D%20%EB%B3%80%EA%B2%BD%20%EA%B3%B5%EA%B3%A0(1%EC%B0%A8).hwpx / 202605061107220289.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605061107220289.hwpx,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121617
PBLN_000000000121664,2026년 IP투자연계 지식재산평가 지원사업 공고,지식재산처,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,,1500.0,support_amount,subtract,19,1500.0,support_amount,subtract,0.8,1894,24128,2026년_IP투자연계_지식재산평가_지원사업_재공고_최종_hwp.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84_IP%ED%88%AC%EC%9E%90%EC%97%B0%EA%B3%84_%EC%A7%80%EC%8B%9D%EC%9E%AC%EC%82%B0%ED%8F%89%EA%B0%80_%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85_%EC%9E%AC%EA%B3%B5%EA%B3%A0_%EC%B5%9C%EC%A2%85_hwp.pdf / 202605061522020308.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605061522020308.pdf / 2026년_IP투자연계_지식재산평가_지원사업_재공고_최종_hwp.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84_IP%ED%88%AC%EC%9E%90%EC%97%B0%EA%B3%84_%EC%A7%80%EC%8B%9D%EC%9E%AC%EC%82%B0%ED%8F%89%EA%B0%80_%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85_%EC%9E%AC%EA%B3%B5%EA%B3%A0_%EC%B5%9C%EC%A2%85_hwp.hwp / 202605061521500910.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605061521500910.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121664
PBLN_000000000121677,[충남] 2026년 대전상공회의소 ESG 경영 컨설팅 지원사업 참여기업 모집 공고,충청남도,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,,300.0,support_amount,subtract,1,300.0,support_amount,subtract,1.0,2135,2621,대전상공회의소 ESG 경영 컨설팅 지원사업 공고_2026 (1).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%8C%80%EC%A0%84%EC%83%81%EA%B3%B5%ED%9A%8C%EC%9D%98%EC%86%8C%20ESG%20%EA%B2%BD%EC%98%81%20%EC%BB%A8%EC%84%A4%ED%8C%85%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EA%B3%B5%EA%B3%A0_2026%20(1).hwp / 202605071048010861.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605071048010861.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121677
PBLN_000000000121697,[경북] 2026년 중대재해 예방 사각지대 해소 지원사업 참여기업 모집 공고,경상북도,fetched,url,needs_review,candidate_missing,금액 후보 자체를 찾지 못함,,,unknown,recommend_only,0,,,,,2321,826,[붙임1] 「경상북도 중대재해 예방 사각지대 해소 지원사업」참여기업 모집공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%841%5D%20%E3%80%8C%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EC%A4%91%EB%8C%80%EC%9E%AC%ED%95%B4%20%EC%98%88%EB%B0%A9%20%EC%82%AC%EA%B0%81%EC%A7%80%EB%8C%80%20%ED%95%B4%EC%86%8C%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%E3%80%8D%EC%B0%B8%EC%97%AC%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0.pdf / 202605071331210183.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605071331210183.pdf / 202605071331160223.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605071331160223.hwp / [붙임2-1] 사업 참여신청서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%842-1%5D%20%EC%82%AC%EC%97%85%20%EC%B0%B8%EC%97%AC%EC%8B%A0%EC%B2%AD%EC%84%9C.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121697
PBLN_000000000121702,[강원] 2026년 수출단체보험 가입 희망기업 모집 공고(강원특별자치도청 전액 보험료지원),강원특별자치도,fetched,url,needs_review,selected_candidate_missing,금액 후보는 있으나 대표금액을 선택하지 못함,,,support_ratio,ratio_cap,1,,,,0.95,1433,9031,2026년 강원특별자치도청 수출단체보험 안내문+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84%EC%B2%AD%20%EC%88%98%EC%B6%9C%EB%8B%A8%EC%B2%B4%EB%B3%B4%ED%97%98%20%EC%95%88%EB%82%B4%EB%AC%B8+.pdf / 202605071347010547.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605071347010547.pdf / 2026년 강원특별자치도청 수출단체보험 안내문.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84%EC%B2%AD%20%EC%88%98%EC%B6%9C%EB%8B%A8%EC%B2%B4%EB%B3%B4%ED%97%98%20%EC%95%88%EB%82%B4%EB%AC%B8.hwp / 202605071346530507.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605071346530507.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121702
PBLN_000000000121777,[울산] 2026년 소상공인 산재보험료 지원사업 공고,울산광역시,fetched,url,needs_review,selected_candidate_missing,금액 후보는 있으나 대표금액을 선택하지 못함,,,support_ratio,ratio_cap,2,,,,0.8,1476,13715,2026년 소상공인 산재보험료 지원사업 공고문.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EC%86%8C%EC%83%81%EA%B3%B5%EC%9D%B8%20%EC%82%B0%EC%9E%AC%EB%B3%B4%ED%97%98%EB%A3%8C%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.pdf / 202605081433230765.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605081433230765.pdf / 2026년 소상공인 산재보험료 지원사업 공고문.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EC%86%8C%EC%83%81%EA%B3%B5%EC%9D%B8%20%EC%82%B0%EC%9E%AC%EB%B3%B4%ED%97%98%EB%A3%8C%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.hwp / 202605081433280195.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605081433280195.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121777
PBLN_000000000121784,[경기] 2026년 로봇직업교육센터 취업 연계 지원사업 참여기업 모집 공고,경기도,fetched,url,safe,clear_selected_candidate,대표금액 후보가 명확함,type_changed:subsidy->support_amount,210.0,subsidy,subtract,5,210.0,support_amount,subtract,,1815,4868,붙임 1. (공고문) 참여기업 모집공고.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%84%201.%20(%EA%B3%B5%EA%B3%A0%EB%AC%B8)%20%EC%B0%B8%EC%97%AC%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0.hwp / 202605081507020683.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605081507020683.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121784
PBLN_000000000121785,[전남광주] 2026년 소규모 밀착 안전망 구축사업 참여기업 모집 공고(지역 중대재해 예방 사각지대 해소사업),전남광주통합특별시,fetched,url,needs_review,large_amount_delta,기존 금액과 새 대표금액 차이가 큼,"amount_delta_20_percent:old=10000,new=25",10000.0,support_amount,subtract,11,25.0,support_amount,subtract,,1658,7212,광주광역시소규모밀착안전망구축사업참여기업모집공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C%EC%86%8C%EA%B7%9C%EB%AA%A8%EB%B0%80%EC%B0%A9%EC%95%88%EC%A0%84%EB%A7%9D%EA%B5%AC%EC%B6%95%EC%82%AC%EC%97%85%EC%B0%B8%EC%97%AC%EA%B8%B0%EC%97%85%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0.pdf / 202605081507150677.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605081507150677.pdf / 202605081507030259.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605081507030259.hwp / 202605081507030381.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605081507030381.hwp / 붙임1-1.(서식)2026년소규모밀착안전망구축사업참여신청서(제조).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%841-1.(%EC%84%9C%EC%8B%9D)2026%EB%85%84%EC%86%8C%EA%B7%9C%EB%AA%A8%EB%B0%80%EC%B0%A9%EC%95%88%EC%A0%84%EB%A7%9D%EA%B5%AC%EC%B6%95%EC%82%AC%EC%97%85%EC%B0%B8%EC%97%AC%EC%8B%A0%EC%B2%AD%EC%84%9C(%EC%A0%9C%EC%A1%B0).hwp / 붙임1-2.(서식)2026년소규모밀착안전망구축사업참여신청서(건설).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%841-2.(%EC%84%9C%EC%8B%9D)2026%EB%85%84%EC%86%8C%EA%B7%9C%EB%AA%A8%EB%B0%80%EC%B0%A9%EC%95%88%EC%A0%84%EB%A7%9D%EA%B5%AC%EC%B6%95%EC%82%AC%EC%97%85%EC%B0%B8%EC%97%AC%EC%8B%A0%EC%B2%AD%EC%84%9C(%EA%B1%B4%EC%84%A4).hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121785
PBLN_000000000121849,전기차 차체ㆍ섀시 충돌안전 기업지원 연장 공고(xEV 보호차체 충돌안전 기업지원사업),경상북도,fetched,url,needs_review,selected_candidate_missing,금액 후보는 있으나 대표금액을 선택하지 못함,old_amount_without_new_selected_amount,3000.0,support_amount,subtract,3,,,,0.5,2501,8862,전기차 차체섀시 충돌안전 기업지원 공고(xEV 보호차체 충돌안전 기업지원사업).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EC%A0%84%EA%B8%B0%EC%B0%A8%20%EC%B0%A8%EC%B2%B4%EC%84%80%EC%8B%9C%20%EC%B6%A9%EB%8F%8C%EC%95%88%EC%A0%84%20%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%20%EA%B3%B5%EA%B3%A0(xEV%20%EB%B3%B4%ED%98%B8%EC%B0%A8%EC%B2%B4%20%EC%B6%A9%EB%8F%8C%EC%95%88%EC%A0%84%20%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85).hwp / 202605111502230347.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605111502230347.hwp / 202605111505500015.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605111505500015.hwp / 신청서식.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EC%8B%A0%EC%B2%AD%EC%84%9C%EC%8B%9D.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121849
PBLN_000000000121853,2026년 업종별 임금체계 개선 지원 사업 참여기업 모집 공고,고용노동부,fetched,url,needs_review,selected_candidate_missing,금액 후보는 있으나 대표금액을 선택하지 못함,old_amount_without_new_selected_amount,8000.0,support_amount,subtract,1,,,,,2363,1726,1. 2026 IT업종 임금체계 개선 컨설팅_지면 홍보물.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/1.%202026%20IT%EC%97%85%EC%A2%85%20%EC%9E%84%EA%B8%88%EC%B2%B4%EA%B3%84%20%EA%B0%9C%EC%84%A0%20%EC%BB%A8%EC%84%A4%ED%8C%85_%EC%A7%80%EB%A9%B4%20%ED%99%8D%EB%B3%B4%EB%AC%BC.pdf / 202605120944470312.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202605120944470312.pdf,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121853
